"ITTER107","Territory","TIPO_DATO15","Biometric functions","SEXISTAT1","Gender","ETA1","Age and age class","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2011","2011",0.0009916,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2012","2012",0.000572,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2013","2013",0.0007226,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2014","2014",0.0010163,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2015","2015",0.0008301,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2016","2016",0.0015708,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2017","2017",0.00132,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2018","2018",0.0014771,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2019","2019",0.0013494,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y110-114","110-114 years","2020","2020",0.0006124,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1974","1974",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1975","1975",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1976","1976",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1977","1977",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1978","1978",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1979","1979",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1980","1980",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1981","1981",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1982","1982",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1983","1983",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1984","1984",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1985","1985",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1986","1986",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1987","1987",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1988","1988",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1989","1989",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1990","1990",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1991","1991",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1992","1992",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1993","1993",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1994","1994",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1995","1995",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1996","1996",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1997","1997",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1998","1998",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","1999","1999",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2000","2000",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2001","2001",2,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2002","2002",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2003","2003",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2004","2004",2,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2005","2005",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2006","2006",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2007","2007",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2008","2008",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2009","2009",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2010","2010",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2011","2011",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2012","2012",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2013","2013",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2014","2014",2,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2015","2015",1,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2016","2016",3,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2017","2017",2,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2018","2018",3,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2019","2019",2,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y110-114","110-114 years","2020","2020",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1974","1974",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1975","1975",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1976","1976",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1977","1977",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1978","1978",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1979","1979",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1980","1980",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1981","1981",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1982","1982",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1983","1983",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1984","1984",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1985","1985",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1986","1986",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1987","1987",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1988","1988",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1989","1989",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1990","1990",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1991","1991",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1992","1992",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1993","1993",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1994","1994",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1995","1995",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1996","1996",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1997","1997",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1998","1998",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","1999","1999",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2000","2000",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2001","2001",2,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2002","2002",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2003","2003",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2004","2004",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2005","2005",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2006","2006",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2007","2007",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2008","2008",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2009","2009",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2010","2010",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2011","2011",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2012","2012",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2013","2013",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2014","2014",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2015","2015",1,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2016","2016",3,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2017","2017",2,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2018","2018",3,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2019","2019",2,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y110-114","110-114 years","2020","2020",0,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1974","1974",999.58093,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1975","1975",999.69628,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1976","1976",999.67529,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1977","1977",999.58694,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1978","1978",999.43306,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1979","1979",999.42686,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1980","1980",999.54261,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1981","1981",999.29396,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1982","1982",999.4861,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1983","1983",999.67777,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1984","1984",999.45306,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1985","1985",999.49953,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1986","1986",999.37845,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1987","1987",999.15376,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1988","1988",999.0936,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1989","1989",998.80543,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1990","1990",998.88652,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1991","1991",998.79926,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1992","1992",998.40655,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1993","1993",998.39334,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1994","1994",998.43907,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1995","1995",998.28809,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1996","1996",998.10545,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1997","1997",998.18728,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1998","1998",998.22928,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","1999","1999",997.88354,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2000","2000",997.42525,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2001","2001",996.81941,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2002","2002",998.67333,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2003","2003",999.26506,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2004","2004",998.48547,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2005","2005",999.16072,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2006","2006",998.78962,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2007","2007",999.01279,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2008","2008",999.06802,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2009","2009",998.9311,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2010","2010",998.78107,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2011","2011",998.72898,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2012","2012",999.28086,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2013","2013",999.08754,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2014","2014",998.69668,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2015","2015",998.94521,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2016","2016",997.95675,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2017","2017",998.29985,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2018","2018",998.08669,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2019","2019",998.26306,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y110-114","110-114 years","2020","2020",999.22877,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1974","1974",999.92024,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1975","1975",999.94425,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1976","1976",999.94404,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1977","1977",999.9321,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1978","1978",999.90231,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1979","1979",999.90851,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1980","1980",999.93171,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1981","1981",999.8802,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1982","1982",999.92538,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1983","1983",999.95432,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1984","1984",999.92305,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1985","1985",999.92793,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1986","1986",999.91624,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1987","1987",999.88886,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1988","1988",999.88431,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1989","1989",999.84301,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1990","1990",999.8514,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1991","1991",999.82673,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1992","1992",999.7778,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1993","1993",999.774,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1994","1994",999.77995,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1995","1995",999.76815,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1996","1996",999.74825,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1997","1997",999.75115,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1998","1998",999.75675,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","1999","1999",999.7021,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2000","2000",999.63744,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2001","2001",999.56073,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2002","2002",999.9044,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2003","2003",999.95033,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2004","2004",999.89237,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2005","2005",999.94374,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2006","2006",999.91996,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2007","2007",999.93834,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2008","2008",999.94145,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2009","2009",999.93209,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2010","2010",999.92092,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2011","2011",999.90864,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2012","2012",999.94928,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2013","2013",999.93242,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2014","2014",999.90434,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2015","2015",999.92207,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2016","2016",999.84325,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2017","2017",999.86385,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2018","2018",999.84375,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2019","2019",999.85919,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y115-119","115-119 years","2020","2020",999.94474,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1974","1974",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1975","1975",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1976","1976",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1977","1977",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1978","1978",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1979","1979",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1980","1980",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1981","1981",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1982","1982",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1983","1983",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1984","1984",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1985","1985",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1986","1986",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1987","1987",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1988","1988",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1989","1989",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1990","1990",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1991","1991",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1992","1992",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1993","1993",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1994","1994",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1995","1995",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1996","1996",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1997","1997",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1998","1998",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","1999","1999",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2000","2000",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2001","2001",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2002","2002",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2003","2003",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2004","2004",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2005","2005",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2006","2006",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2007","2007",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2008","2008",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2009","2009",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2010","2010",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2011","2011",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2012","2012",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2013","2013",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2014","2014",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2015","2015",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2016","2016",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2017","2017",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2018","2018",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2019","2019",0,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y115-119","115-119 years","2020","2020",0,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1974","1974",0.0000742,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1975","1975",0.0000521,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1976","1976",0.000052,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1977","1977",0.0000624,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1978","1978",0.0000891,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1979","1979",0.000083,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1980","1980",0.0000621,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1981","1981",0.0001084,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1982","1982",0.0000679,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1983","1983",0.0000422,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1984","1984",0.0000699,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1985","1985",0.0000655,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1986","1986",0.0000753,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1987","1987",0.0000985,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1988","1988",0.000102,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1989","1989",0.000137,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1990","1990",0.0001303,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1991","1991",0.0001523,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1992","1992",0.0001925,,
